osmid,y,x,street_cou,highway,ref
11008725050,-16.402888,-71.5257506,3,,
11008725051,-16.4026459,-71.5258919,3,,
11008725052,-16.4029194,-71.5256902,3,,
11008725053,-16.4028211,-71.5257208,4,,
11008725054,-16.4027568,-71.5256305,3,,
11009101040,-16.4095106,-71.5364596,3,,
11009101041,-16.4094483,-71.5365222,3,,
11009101042,-16.4094374,-71.5364217,3,,
11009101043,-16.4094884,-71.5364309,3,,
11009101044,-16.4095868,-71.536345,3,,
11009101045,-16.4095811,-71.5362914,3,,
11009101047,-16.4102298,-71.5361413,3,,
11009101050,-16.4107649,-71.5358714,3,,
11009101054,-16.4049187,-71.5279887,3,,
11009127065,-16.4057337,-71.540049,3,,
11009127066,-16.4057349,-71.5401318,3,,
11009127067,-16.4067272,-71.5393537,4,,
11009127068,-16.4067944,-71.539387,4,,
11010602478,-16.3924362,-71.5397254,3,,
11010687803,-16.3975097,-71.5468784,3,crossing,
11010687804,-16.3976692,-71.5464873,3,crossing,
11010695305,-16.3975664,-71.5464418,3,crossing,
11010695307,-16.3989015,-71.5441676,1,,
11010852357,-16.3964888,-71.5473741,3,,
11010852358,-16.3964385,-71.5475486,3,,
11010994631,-16.4031986,-71.5517197,3,,
11010994632,-16.4032907,-71.551668,4,,
11010994634,-16.3976542,-71.5477455,3,crossing,
11011286381,-16.3960188,-71.533992,4,,
11012483288,-16.4113271,-71.521558,3,,
11012483294,-16.4114133,-71.5212641,3,,
11012585682,-16.4169029,-71.5407572,3,,
11012708627,-16.4070795,-71.5384224,4,,
11012708628,-16.4039215,-71.5209687,3,,
11012708629,-16.4036224,-71.5214082,3,,
11012799931,-16.4102918,-71.5160823,1,,
11012859701,-16.4037063,-71.5171015,3,,
11012877922,-16.4074486,-71.5245486,3,crossing,
11012886975,-16.4055852,-71.5402637,3,,
11013393151,-16.4221969,-71.5436033,3,,
11013393152,-16.4221415,-71.5436265,4,crossing,
11013393153,-16.4220531,-71.5436669,4,crossing,
11013393154,-16.4220408,-71.5437299,4,crossing,
11013393194,-16.4215949,-71.5442768,3,,
11013393195,-16.4215793,-71.5444024,3,,
11013393196,-16.4215664,-71.5442491,3,,
11013393197,-16.4215505,-71.5443729,3,,
11013393198,-16.4215182,-71.5443398,3,,
11013403905,-16.4217165,-71.5445427,3,,
11013403906,-16.4217896,-71.5444696,4,crossing,
11013403907,-16.4214912,-71.5443122,1,,
11013403909,-16.4214464,-71.5442832,1,,
11013403910,-16.4218623,-71.5444009,3,,
11013403911,-16.4217468,-71.54429,1,,
11013403912,-16.421883,-71.5441661,1,,
11013403913,-16.4217189,-71.5440133,3,,
11013403914,-16.4217472,-71.5439803,3,,
11013403915,-16.421904,-71.5441386,1,,
11013403916,-16.4217732,-71.5439501,3,,
11013403917,-16.4219312,-71.5441105,1,,
11013403918,-16.4217992,-71.5439199,3,,
11013403919,-16.4219509,-71.5440838,1,,
11013403944,-16.421624,-71.544305,3,,
11013403945,-16.4216046,-71.5444283,3,,
11013403959,-16.4212859,-71.5412664,1,,
11013403960,-16.4214398,-71.5411789,1,,
11013403961,-16.4213232,-71.5412452,4,crossing,
11013403962,-16.4214113,-71.5411951,4,crossing,
11013404002,-16.4196689,-71.539799,3,,
11013404003,-16.4195871,-71.5398491,1,,
11013404004,-16.4195817,-71.5396581,3,,
11013404005,-16.4195026,-71.5397089,1,,
11013404006,-16.4192202,-71.5397605,1,,
11013404014,-16.4181548,-71.5396756,3,crossing,
11013404015,-16.41823,-71.5397411,3,crossing,
11013404016,-16.4189294,-71.5385654,3,,
11013404017,-16.4190168,-71.538542,3,,
11013404018,-16.4190191,-71.5384247,3,,
11013404019,-16.4191616,-71.5386497,3,,
11013404020,-16.4191717,-71.5387851,3,,
11013404025,-16.4190255,-71.5388794,3,crossing,
11013404026,-16.4190744,-71.5389629,3,crossing,
11013404035,-16.4200458,-71.5381576,3,crossing,
11013404036,-16.4200995,-71.5382434,3,crossing,
11013404039,-16.4196817,-71.5384318,3,crossing,
11013404040,-16.4197356,-71.5385153,3,crossing,
11013404068,-16.4176618,-71.5348362,3,crossing,
11013404069,-16.4177375,-71.5348008,3,crossing,
11013404091,-16.4175655,-71.5346021,3,crossing,
11013404092,-16.4176454,-71.5345699,3,crossing,
11013404107,-16.416865,-71.5332099,4,crossing,
11014003540,-16.4075689,-71.5386315,3,,
11014011292,-16.4143066,-71.5435103,4,,
11014011293,-16.4141783,-71.5429274,3,,
11014092398,-16.4169121,-71.5331034,3,,
11014125141,-16.4186926,-71.5360787,3,,
11014125142,-16.4187742,-71.5360214,3,,
11014188100,-16.3996428,-71.5423453,3,,
11014188101,-16.3991417,-71.5418623,3,,
11014685799,-16.4276709,-71.558448,3,,
11014685800,-16.427066,-71.5579328,3,,
11014685801,-16.4262509,-71.5573716,3,,
11014685803,-16.4258075,-71.556898,3,,
11014685804,-16.4254093,-71.5566696,3,,
11014693349,-16.3959963,-71.5300469,4,,
11014694605,-16.4251294,-71.5563334,3,,
11014694608,-16.4250809,-71.5562909,3,,
11014694609,-16.4243914,-71.5558272,3,,
11014694610,-16.4237165,-71.5552658,3,,
11014694614,-16.4242029,-71.5555491,4,,
11014694615,-16.4243392,-71.5553544,3,,
11014702229,-16.4290429,-71.5597227,3,,
11014702230,-16.4287606,-71.5595031,3,,
11014702231,-16.4281283,-71.5588419,3,,
11014702232,-16.4279504,-71.558693,3,,
11014702235,-16.4285259,-71.5591889,3,,
11014861193,-16.4297728,-71.5602699,3,,
11015145899,-16.4166336,-71.5330717,4,crossing,
11015162709,-16.4165683,-71.5329739,1,,
11015162711,-16.4165798,-71.5329892,4,crossing,
11015162714,-16.4167232,-71.5332555,1,,
11015162754,-16.4167589,-71.5327547,3,crossing,
11015162767,-16.4125844,-71.5351099,3,crossing,
11015162770,-16.4126518,-71.5353263,3,crossing,
11015162791,-16.4103376,-71.5329929,4,crossing,
11015162792,-16.4106159,-71.5328157,1,,
11015162794,-16.4105798,-71.5328413,4,crossing,
11015162801,-16.4104825,-71.5325403,1,,
11015162802,-16.4105664,-71.5326504,1,,
11015162803,-16.41052,-71.5325896,4,crossing,
11015162828,-16.4104046,-71.5324664,1,,
11015162830,-16.4103663,-71.5324815,4,crossing,
11015162835,-16.4100078,-71.5326129,3,,
11015162836,-16.4099034,-71.5327126,3,,
11015162837,-16.4099778,-71.5326436,4,crossing,
11015162846,-16.4102182,-71.5330356,3,,
11015162847,-16.4101965,-71.5330053,4,crossing,
11015162850,-16.4096332,-71.5322475,4,crossing,
11015162858,-16.4113369,-71.5346172,3,crossing,
11015162861,-16.4114159,-71.5346864,3,crossing,
11015162864,-16.4116781,-71.5344493,3,crossing,
11015162874,-16.4116062,-71.5343827,3,crossing,
11016181198,-16.3782715,-71.5318082,3,,
11016354605,-16.4108258,-71.5287547,3,,
11016354606,-16.4114087,-71.5286037,3,,
11016523151,-16.4171834,-71.5405674,3,crossing,
11016523152,-16.4172304,-71.540657,3,crossing,
11016523158,-16.414379,-71.5345293,3,,
11016523160,-16.4135776,-71.5389319,3,,
11016544317,-16.4149361,-71.5425742,3,,
11016544318,-16.4150321,-71.5426551,3,,
11016601693,-16.4008667,-71.5253691,3,,
11016601695,-16.4012194,-71.5251597,3,,
11016601697,-16.401567,-71.5247411,3,,
11016601698,-16.4016116,-71.5247935,3,,
11016609790,-16.4076714,-71.5340034,3,,
11016609798,-16.4068946,-71.534681,3,,
11016609799,-16.4068344,-71.5346063,3,,
11016609800,-16.4067665,-71.5346606,3,,
11016609801,-16.4069694,-71.5344983,3,,
11016609802,-16.4088155,-71.5369983,3,,
11016923905,-16.4070019,-71.5411017,3,crossing,
11016923906,-16.4070405,-71.5410484,3,crossing,
11018971689,-16.4122266,-71.5349408,3,crossing,
11019063208,-16.4119672,-71.5356362,3,,
11019063240,-16.4125174,-71.5355241,3,crossing,
11019063249,-16.4120716,-71.5355862,3,,
11019063252,-16.4119999,-71.5354003,4,crossing,
11019063321,-16.4102979,-71.5330112,3,,
11019063326,-16.4101425,-71.5331079,1,,
11019063330,-16.41039,-71.5334019,1,,
11019063337,-16.4101342,-71.5330595,3,,
11019063338,-16.4102076,-71.5330932,3,,
11019063340,-16.4102487,-71.5330087,4,,
11019063341,-16.4102428,-71.5329572,3,,
11019063342,-16.4101746,-71.533078,4,crossing,
11019063344,-16.4102889,-71.5331275,3,,
11019063346,-16.4104318,-71.5334323,3,,
11019063347,-16.4104154,-71.5333821,4,crossing,
11019063348,-16.4103187,-71.5331077,3,,
11019063350,-16.4104848,-71.5332871,3,,
11019063351,-16.4104497,-71.5332717,4,crossing,
11019063352,-16.4103368,-71.5330637,4,crossing,
11019063354,-16.4099949,-71.5328229,3,,
11019063355,-16.4097507,-71.5325264,3,,
11019063357,-16.4095929,-71.5326644,3,,
11019063358,-16.4095776,-71.5326465,3,,
11019063381,-16.4089342,-71.5299665,3,,
11019063393,-16.4088893,-71.5328446,4,crossing,
11019063394,-16.4094848,-71.5322673,4,crossing,
11019063451,-16.4079531,-71.526234,3,,
11019063485,-16.4088868,-71.5291723,1,,
11019063487,-16.4088533,-71.5291785,4,crossing,
11019063498,-16.4085725,-71.5285555,4,crossing,
11019063501,-16.4084879,-71.5286227,4,crossing,
11019063507,-16.4085084,-71.5285434,4,crossing,
11019063508,-16.4088492,-71.5294218,1,,
11019063510,-16.4088917,-71.5294115,4,crossing,
11019063518,-16.409187,-71.5293665,4,crossing,
11019063526,-16.4091218,-71.5289289,4,crossing,
11019063564,-16.4070964,-71.5247627,3,crossing,
11019063604,-16.407911,-71.5262491,4,crossing,
11019063607,-16.4069052,-71.5272678,4,crossing,
11019063610,-16.4072422,-71.5268547,4,crossing,
11019063623,-16.4055914,-71.527773,1,,
11019063625,-16.4055744,-71.5277411,4,crossing,
11019063627,-16.4055325,-71.5275773,1,,
11019063628,-16.4055382,-71.5276104,4,crossing,
11021342384,-16.4064351,-71.5230335,3,crossing,
11021342385,-16.4063682,-71.5231007,4,crossing,
11021342399,-16.4060028,-71.5220747,4,crossing,
11021360713,-16.40576,-71.5222198,3,,
11021360747,-16.4054293,-71.5215141,3,,
11021360750,-16.4051357,-71.5209419,3,,
11021360792,-16.403815,-71.5186776,3,,
11021360799,-16.4039017,-71.518657,1,,
11021360806,-16.4042356,-71.5193508,4,crossing,
11021360809,-16.4043493,-71.5194151,4,crossing,
11021360812,-16.4043271,-71.5195044,4,crossing,
11021360824,-16.4039082,-71.5195633,4,crossing,
11021360875,-16.4038868,-71.5196667,4,crossing,
11021360892,-16.4052531,-71.5214647,1,,
11021360896,-16.4055453,-71.521547,3,,
11021360898,-16.4053982,-71.5210369,3,,
11022922831,-16.407313,-71.526857,3,,
11022922832,-16.4072566,-71.5267819,3,,
11022922833,-16.4068942,-71.5273395,3,,
11022922834,-16.4068403,-71.5272756,3,,
11022922835,-16.4079652,-71.5262701,3,,
11022922836,-16.4079404,-71.5261976,3,,
11023020318,-16.4140369,-71.5278379,3,,
11024160430,-16.4059753,-71.5220939,3,,
11024160494,-16.4022228,-71.5175764,1,,
11024160495,-16.4021248,-71.5174984,4,crossing,
11024160496,-16.4021919,-71.5175529,4,crossing,
11024160498,-16.4023023,-71.5174563,1,,
11024160500,-16.4022718,-71.517432,4,crossing,
11024162718,-16.4029571,-71.5166978,1,,
11024162719,-16.4028734,-71.5166153,4,crossing,
11024162760,-16.4011291,-71.5192609,1,,
11024162762,-16.4010775,-71.5192244,4,crossing,
11024162772,-16.4010408,-71.5193926,1,,
11024162773,-16.4008943,-71.5192911,4,crossing,
11024162774,-16.4009894,-71.519357,4,crossing,
11048254197,-16.4040447,-71.5278002,3,,
11048254198,-16.4039129,-71.5276527,3,,
11048254202,-16.4042024,-71.5274131,3,,
11048281211,-16.4035706,-71.5272234,3,,
11048281213,-16.4036721,-71.5268755,1,,
11048281214,-16.4039815,-71.5271405,3,,
11048281217,-16.4038007,-71.5275242,3,,
11068021144,-16.4034498,-71.5380766,3,,
11068021145,-16.4036895,-71.5376017,1,,
11068021146,-16.4002556,-71.5377028,3,,
11068021147,-16.4005157,-71.5378122,1,,
11068021148,-16.4000744,-71.5372865,1,,
11068021149,-16.4002166,-71.5369284,1,,
11068021150,-16.4001342,-71.5371474,3,,
11068021154,-16.4003629,-71.5369091,3,,
11068021155,-16.3989049,-71.5382323,3,,
11068021156,-16.3993218,-71.5383875,1,,
11086080527,-16.4072019,-71.5186962,3,,
11086442202,-16.4056086,-71.5202375,3,,
11086442929,-16.4058026,-71.5214085,1,,
11086442930,-16.405984,-71.5214078,3,,
11086442932,-16.4061824,-71.5208893,1,,
11086442939,-16.4058882,-71.5212885,1,,
11086442940,-16.4060543,-71.5212852,3,,
11086442941,-16.4059804,-71.5216491,3,,
11086442942,-16.4060506,-71.5214077,3,,
11086442958,-16.405449,-71.5203094,3,,
11086442966,-16.4058714,-71.5207204,3,,
11086442967,-16.4060301,-71.5205157,3,,
11086442974,-16.406024,-71.5202233,3,,
11086686758,-16.4027697,-71.5246624,3,,
11086686784,-16.4052964,-71.5207233,3,,
11086686785,-16.4053596,-71.5208324,4,,
11086686786,-16.4053697,-71.5208475,4,,
11086686787,-16.4054342,-71.5209584,4,crossing,
11086686794,-16.4058453,-71.5223432,1,,
11086686799,-16.4059371,-71.5221178,3,,
11086686807,-16.4060872,-71.5221071,4,crossing,
11087434783,-16.3948874,-71.5300345,3,,
11087434784,-16.3947609,-71.5300589,3,,
11087456610,-16.3948664,-71.5300043,3,,
11090088416,-16.3969166,-71.5438176,3,,
11090088417,-16.3968256,-71.5440286,3,,
11090088418,-16.3967358,-71.543986,3,,
11090088427,-16.396923,-71.5440749,3,,
11090088428,-16.397182,-71.5441978,1,,
11090088430,-16.3966611,-71.5439476,4,,
11090088431,-16.3966224,-71.5439235,3,,
11090088434,-16.3971455,-71.5453942,3,crossing,
11090088436,-16.3967185,-71.5452275,3,crossing,
11090088437,-16.396733,-71.5451831,3,,
11090088438,-16.3965906,-71.5451774,3,crossing,
11090407251,-16.4009353,-71.527591,4,crossing,
11090407257,-16.4009642,-71.5275088,4,crossing,
11090407262,-16.4010456,-71.5274965,4,crossing,
11090407267,-16.4010253,-71.5275857,4,crossing,
11090407280,-16.4034424,-71.5284613,4,,
11090407290,-16.4024545,-71.5294636,4,crossing,
11090408398,-16.4025047,-71.5284379,1,,
11090408403,-16.4025654,-71.5266421,1,,
11090425208,-16.4035252,-71.5285667,4,,
11090425213,-16.403787,-71.5289269,4,crossing,
11090425218,-16.403882,-71.5289368,4,crossing,
11090425223,-16.4038511,-71.5290119,4,crossing,
11090425224,-16.4024377,-71.5293466,4,crossing,
11090425225,-16.4025184,-71.5294543,4,crossing,
11097229478,-16.4144726,-71.5303107,1,,
11097229479,-16.4141885,-71.5295276,3,,
11097229480,-16.4148343,-71.5295161,1,,
11097229481,-16.4151779,-71.5300645,1,,
11097229482,-16.4149882,-71.5297646,4,crossing,
11097229483,-16.4144094,-71.530216,1,,
11097229486,-16.4144953,-71.5300613,4,crossing,
11097229494,-16.4162191,-71.5321284,3,,
11097229495,-16.416481,-71.5325484,3,,
11099591051,-16.4111532,-71.5215915,3,,
11099591052,-16.4111799,-71.5216164,4,crossing,
11099677676,-16.401683,-71.5303139,1,,
11099677677,-16.4016459,-71.5302771,3,,
11100213188,-16.4053435,-71.5366165,4,crossing,
11100213193,-16.4052904,-71.5365295,4,crossing,
11100213198,-16.4053905,-71.536481,4,crossing,
11100213199,-16.4051362,-71.5375312,1,,
11100229807,-16.4049479,-71.5376701,4,crossing,
11100229813,-16.4048697,-71.5375677,4,crossing,
11100229814,-16.4048799,-71.5375418,4,,
11100229818,-16.4050141,-71.5375246,4,crossing,
11100229819,-16.4050856,-71.5375541,3,,
11100229820,-16.4050531,-71.5376456,4,crossing,
11101838012,-16.4028552,-71.534317,3,,
11101838018,-16.4027315,-71.5341551,4,crossing,
11101838024,-16.4027383,-71.5342062,4,crossing,
11101838026,-16.4027155,-71.5342565,3,,
11101838028,-16.4026938,-71.534255,4,crossing,
11101838034,-16.4026372,-71.5341677,4,crossing,
11101838036,-16.4024597,-71.5353087,3,,
11101838037,-16.4025303,-71.5347187,3,,
11101838038,-16.4026583,-71.5347675,3,,
11101838039,-16.4026301,-71.5348432,3,,
11101838040,-16.4026446,-71.5348037,3,,
11101838052,-16.4023288,-71.5352475,4,crossing,
11101838056,-16.4023574,-71.5352745,3,,
11101838058,-16.4023498,-71.5353031,4,crossing,
11101838064,-16.4022918,-71.5353494,4,crossing,
11101838070,-16.4022515,-71.5352654,4,crossing,
11104881498,-16.3902458,-71.5355365,3,,
11104998817,-16.4056299,-71.5486907,1,,
11104998818,-16.4056802,-71.5486113,1,,
11104998819,-16.4055297,-71.5484847,1,,
11104998824,-16.4057307,-71.5484999,3,,
11104998826,-16.4062361,-71.5474947,3,,
11104998833,-16.405986,-71.5475114,1,,
11104998834,-16.4058813,-71.5474587,3,,
11104998835,-16.4055612,-71.549149,3,,
11104998836,-16.4056068,-71.5493082,1,,
11104998837,-16.4055203,-71.5491443,3,,
11104998838,-16.4054658,-71.549264,1,,
11105070086,-16.4048682,-71.5376283,3,,
11105550626,-16.4241301,-71.5566091,1,,
11105633215,-16.4249546,-71.5550249,3,,
11105633217,-16.4245548,-71.5546905,3,,
11105633220,-16.4245362,-71.5551437,3,,
11105633221,-16.4244706,-71.5552248,1,,
11105633228,-16.4254753,-71.5552543,1,,
11105633229,-16.4251847,-71.5517899,1,,
11105633246,-16.4251724,-71.5522795,3,,
11105633261,-16.4240669,-71.5524338,4,,
11105633262,-16.4243154,-71.5524834,3,,
11105633270,-16.4240237,-71.5527003,4,,
11105633273,-16.4243364,-71.552493,3,,
11105633274,-16.4249582,-71.5526005,3,,
11105633275,-16.4243265,-71.5524133,4,crossing,
11105633276,-16.4243526,-71.5522473,4,crossing,
11105633279,-16.4252022,-71.5526792,4,crossing,
11105633280,-16.4249984,-71.5522758,3,,
11105633281,-16.4250143,-71.5518106,1,,
11105633282,-16.425,-71.5522556,3,,
11105633283,-16.424367,-71.5521555,3,,
11105633284,-16.4241227,-71.552117,3,,
11105652608,-16.4241683,-71.5518404,3,,
11105652609,-16.423768,-71.5517179,1,,
11105652613,-16.4241524,-71.551954,3,,
11105652621,-16.4249199,-71.5540039,3,,
11105928175,-16.4050025,-71.5201578,1,,
11117170675,-16.3877475,-71.5369071,3,crossing,
11117170680,-16.3866598,-71.5363108,3,,
11117170691,-16.3871783,-71.5370848,3,,
11117170696,-16.3873912,-71.5372053,3,,
11117170701,-16.3877026,-71.5358314,1,,
11117197605,-16.3876547,-71.5364994,3,,
11117197646,-16.3892205,-71.5382102,3,,
11117197648,-16.3888587,-71.5374099,1,,
11117197660,-16.3884613,-71.5368079,1,,
11117197665,-16.390641,-71.5379853,1,,
11663898949,-16.4089863,-71.5374296,5,,
11663898953,-16.4095121,-71.5365954,3,,
11663898954,-16.4095474,-71.5365634,3,,
11663898955,-16.409711,-71.5364508,3,,
11664025640,-16.4217379,-71.5425671,3,,
11664040834,-16.3936394,-71.5305249,1,,
11664050869,-16.4043781,-71.5329026,3,,
11664050870,-16.4044971,-71.5329565,3,,
11664066289,-16.3977366,-71.5267066,3,,
11664066291,-16.3975802,-71.5268877,3,,
11746502541,-16.3969591,-71.5269479,1,,
11746502546,-16.397879,-71.5261898,3,,
11746502557,-16.3973812,-71.5268454,1,turning_loop,
11815596861,-16.4107229,-71.5150537,3,,
11815600675,-16.4106703,-71.5160324,3,,
11815600683,-16.4107267,-71.5150268,3,,
11815600684,-16.4107254,-71.5150865,3,,
